walkers, Energy
216.000000, 0.338175
216.000000, 0.338172
217.000000, 0.335860
216.000000, 0.338166
215.000000, 0.340484
215.000000, 0.340481
215.000000, 0.340478
215.000000, 0.340476
216.000000, 0.338153
216.000000, 0.338150
214.000000, 0.342798
215.000000, 0.340465
215.000000, 0.340462
214.000000, 0.342790
212.000000, 0.347483
212.000000, 0.347480
212.000000, 0.347478
212.000000, 0.347476
213.000000, 0.345121
215.000000, 0.340446
215.000000, 0.340443
215.000000, 0.340440
214.000000, 0.342768
214.000000, 0.342766
214.000000, 0.342763
214.000000, 0.342761
213.000000, 0.345100
211.000000, 0.349815
211.000000, 0.349813
211.000000, 0.349811
210.000000, 0.352184
212.000000, 0.347443
212.000000, 0.347441
212.000000, 0.347439
211.000000, 0.349800
212.000000, 0.347434
211.000000, 0.349796
210.000000, 0.352170
210.000000, 0.352168
209.000000, 0.354553
209.000000, 0.354551
209.000000, 0.354549
208.000000, 0.356946
208.000000, 0.356944
208.000000, 0.356943
205.000000, 0.364205
205.000000, 0.364204
205.000000, 0.364203
204.000000, 0.366648
201.000000, 0.374054
202.000000, 0.371573
202.000000, 0.371572
203.000000, 0.369103
203.000000, 0.369102
203.000000, 0.369102
202.000000, 0.371570
203.000000, 0.369101
203.000000, 0.369100
202.000000, 0.371569
201.000000, 0.374050
201.000000, 0.374050
204.000000, 0.366642
203.000000, 0.369098
203.000000, 0.369098
203.000000, 0.369097
202.000000, 0.371566
202.000000, 0.371565
203.000000, 0.369096
203.000000, 0.369095
202.000000, 0.371564
204.000000, 0.366637
204.000000, 0.366637
204.000000, 0.366636
205.000000, 0.364190
206.000000, 0.361756
207.000000, 0.359334
208.000000, 0.356923
208.000000, 0.356921
208.000000, 0.356920
207.000000, 0.359328
209.000000, 0.354519
210.000000, 0.352131
211.000000, 0.349754
210.000000, 0.352127
210.000000, 0.352125
211.000000, 0.349748
211.000000, 0.349746
211.000000, 0.349744
211.000000, 0.349742
212.000000, 0.347376
213.000000, 0.345021
214.000000, 0.342676
213.000000, 0.345016
213.000000, 0.345014
212.000000, 0.347364
212.000000, 0.347362
212.000000, 0.347360
212.000000, 0.347358
212.000000, 0.347355
211.000000, 0.349717
210.000000, 0.352091
211.000000, 0.349714
212.000000, 0.347347
212.000000, 0.347345
214.000000, 0.342648
213.000000, 0.344988
213.000000, 0.344985
213.000000, 0.344983
213.000000, 0.344981
213.000000, 0.344978
213.000000, 0.344976
213.000000, 0.344974
213.000000, 0.344971
211.000000, 0.349686
213.000000, 0.344967
213.000000, 0.344965
214.000000, 0.342620
213.000000, 0.344960
214.000000, 0.342615
214.000000, 0.342613
214.000000, 0.342610
215.000000, 0.340277
216.000000, 0.337954
216.000000, 0.337951
215.000000, 0.340268
211.000000, 0.349656
211.000000, 0.349654
210.000000, 0.352027
209.000000, 0.354412
209.000000, 0.354410
208.000000, 0.356807
206.000000, 0.361636
206.000000, 0.361635
206.000000, 0.361634
206.000000, 0.361633
205.000000, 0.364065
205.000000, 0.364064
204.000000, 0.366508
205.000000, 0.364062
204.000000, 0.366506
204.000000, 0.366506
204.000000, 0.366505
206.000000, 0.361626
206.000000, 0.361625
204.000000, 0.366502
204.000000, 0.366501
204.000000, 0.366500
204.000000, 0.366500
204.000000, 0.366499
204.000000, 0.366498
206.000000, 0.361619
205.000000, 0.364051
205.000000, 0.364050
205.000000, 0.364050
206.000000, 0.361616
205.000000, 0.364048
205.000000, 0.364047
206.000000, 0.361613
206.000000, 0.361612
207.000000, 0.359189
207.000000, 0.359188
206.000000, 0.361608
207.000000, 0.359185
206.000000, 0.361605
204.000000, 0.366482
204.000000, 0.366482
202.000000, 0.371407
202.000000, 0.371407
202.000000, 0.371406
202.000000, 0.371406
202.000000, 0.371406
202.000000, 0.371405
201.000000, 0.373886
201.000000, 0.373886
200.000000, 0.376380
200.000000, 0.376380
200.000000, 0.376380
198.000000, 0.381405
201.000000, 0.373886
203.000000, 0.368936
203.000000, 0.368935
205.000000, 0.364033
205.000000, 0.364032
207.000000, 0.359176
205.000000, 0.364029
206.000000, 0.361595
207.000000, 0.359173
206.000000, 0.361593
207.000000, 0.359171
207.000000, 0.359169
207.000000, 0.359168
206.000000, 0.361588
207.000000, 0.359166
208.000000, 0.356755
209.000000, 0.354355
210.000000, 0.351967
212.000000, 0.347226
213.000000, 0.344871
212.000000, 0.347221
211.000000, 0.349583
212.000000, 0.347217
213.000000, 0.344862
214.000000, 0.342518
214.000000, 0.342515
215.000000, 0.340182
215.000000, 0.340179
216.000000, 0.337856
215.000000, 0.340174
214.000000, 0.342502
213.000000, 0.344841
213.000000, 0.344839
214.000000, 0.342495
213.000000, 0.344834
214.000000, 0.342490
214.000000, 0.342487
214.000000, 0.342485
212.000000, 0.347177
210.000000, 0.351915
209.000000, 0.354299
209.000000, 0.354298
208.000000, 0.356694
209.000000, 0.354295
210.000000, 0.351906
210.000000, 0.351905
210.000000, 0.351903
210.000000, 0.351901
211.000000, 0.349524
210.000000, 0.351897
209.000000, 0.354282
210.000000, 0.351894
209.000000, 0.354279
209.000000, 0.354277
210.000000, 0.351889
211.000000, 0.349512
210.000000, 0.351885
210.000000, 0.351883
208.000000, 0.356666
208.000000, 0.356665
208.000000, 0.356663
208.000000, 0.356662
206.000000, 0.361491
206.000000, 0.361490
206.000000, 0.361489
206.000000, 0.361488
205.000000, 0.363920
204.000000, 0.366364
204.000000, 0.366363
205.000000, 0.363918
205.000000, 0.363917
204.000000, 0.366361
204.000000, 0.366360
204.000000, 0.366359
203.000000, 0.368816
203.000000, 0.368815
203.000000, 0.368815
203.000000, 0.368814
202.000000, 0.371283
202.000000, 0.371282
202.000000, 0.371282
202.000000, 0.371281
200.000000, 0.376256
198.000000, 0.381281
198.000000, 0.381282
198.000000, 0.381282
197.000000, 0.383814
195.000000, 0.388917
196.000000, 0.386360
196.000000, 0.386361
196.000000, 0.386362
196.000000, 0.386362
196.000000, 0.386363
197.000000, 0.383819
197.000000, 0.383820
197.000000, 0.383821
197.000000, 0.383821
197.000000, 0.383822
197.000000, 0.383822
195.000000, 0.388925
195.000000, 0.388926
196.000000, 0.386369
196.000000, 0.386370
196.000000, 0.386371
197.000000, 0.383827
195.000000, 0.388929
196.000000, 0.386373
195.000000, 0.388931
195.000000, 0.388932
196.000000, 0.386375
196.000000, 0.386376
196.000000, 0.386377
197.000000, 0.383833
197.000000, 0.383834
197.000000, 0.383834
197.000000, 0.383835
197.000000, 0.383835
197.000000, 0.383836
197.000000, 0.383836
196.000000, 0.386382
196.000000, 0.386382
199.000000, 0.378788
199.000000, 0.378788
199.000000, 0.378788
198.000000, 0.381307
200.000000, 0.376283
199.000000, 0.378789
198.000000, 0.381308
197.000000, 0.383840
197.000000, 0.383841
197.000000, 0.383841
198.000000, 0.381310
198.000000, 0.381310
197.000000, 0.383842
197.000000, 0.383843
197.000000, 0.383844
196.000000, 0.386389
196.000000, 0.386389
196.000000, 0.386390
195.000000, 0.388948
197.000000, 0.383847
198.000000, 0.381316
200.000000, 0.376291
199.000000, 0.378798
198.000000, 0.381317
199.000000, 0.378798
198.000000, 0.381317
198.000000, 0.381318
198.000000, 0.381318
196.000000, 0.386395
195.000000, 0.388953
194.000000, 0.391524
194.000000, 0.391526
192.000000, 0.396708
192.000000, 0.396710
192.000000, 0.396711
193.000000, 0.394115
193.000000, 0.394116
194.000000, 0.391534
193.000000, 0.394119
193.000000, 0.394120
193.000000, 0.394121
194.000000, 0.391539
194.000000, 0.391540
196.000000, 0.386413
197.000000, 0.383869
195.000000, 0.388972
195.000000, 0.388973
194.000000, 0.391544
194.000000, 0.391545
191.000000, 0.399339
191.000000, 0.399340
189.000000, 0.404605
187.000000, 0.409927
187.000000, 0.409929
188.000000, 0.407265
188.000000, 0.407267
189.000000, 0.404617
190.000000, 0.401980
190.000000, 0.401982
190.000000, 0.401984
189.000000, 0.404625
190.000000, 0.401988
190.000000, 0.401990
192.000000, 0.396756
194.000000, 0.391576
194.000000, 0.391577
193.000000, 0.394163
193.000000, 0.394164
193.000000, 0.394165
194.000000, 0.391582
194.000000, 0.391584
192.000000, 0.396766
193.000000, 0.394170
193.000000, 0.394171
194.000000, 0.391589
194.000000, 0.391590
194.000000, 0.391591
194.000000, 0.391592
193.000000, 0.394177
194.000000, 0.391595
194.000000, 0.391596
197.000000, 0.383924
196.000000, 0.386469
196.000000, 0.386470
196.000000, 0.386471
197.000000, 0.383927
197.000000, 0.383927
198.000000, 0.381396
197.000000, 0.383928
196.000000, 0.386473
195.000000, 0.389032
194.000000, 0.391603
194.000000, 0.391604
193.000000, 0.394189
192.000000, 0.396788
192.000000, 0.396790
193.000000, 0.394194
192.000000, 0.396792
192.000000, 0.396794
191.000000, 0.399406
190.000000, 0.402033
190.000000, 0.402035
190.000000, 0.402036
190.000000, 0.402038
191.000000, 0.399415
189.000000, 0.404680
188.000000, 0.407335
189.000000, 0.404685
189.000000, 0.404687
189.000000, 0.404689
188.000000, 0.407343
188.000000, 0.407346
188.000000, 0.407348
188.000000, 0.407350
187.000000, 0.410019
189.000000, 0.404702
187.000000, 0.410024
186.000000, 0.412707
186.000000, 0.412710
188.000000, 0.407365
187.000000, 0.410034
187.000000, 0.410036
188.000000, 0.407372
189.000000, 0.404722
189.000000, 0.404724
189.000000, 0.404726
189.000000, 0.404728
190.000000, 0.402091
191.000000, 0.399468
191.000000, 0.399470
191.000000, 0.399472
191.000000, 0.399473
189.000000, 0.404738
190.000000, 0.402102
190.000000, 0.402104
192.000000, 0.396870
192.000000, 0.396871
192.000000, 0.396873
193.000000, 0.394277
192.000000, 0.396876
192.000000, 0.396877
192.000000, 0.396879
193.000000, 0.394283
194.000000, 0.391700
195.000000, 0.389130
196.000000, 0.386574
195.000000, 0.389132
194.000000, 0.391704
194.000000, 0.391705
191.000000, 0.399498
192.000000, 0.396889
192.000000, 0.396891
193.000000, 0.394295
193.000000, 0.394296
193.000000, 0.394297
193.000000, 0.394298
192.000000, 0.396897
192.000000, 0.396899
192.000000, 0.396900
192.000000, 0.396902
192.000000, 0.396903
193.000000, 0.394307
194.000000, 0.391724
193.000000, 0.394310
193.000000, 0.394311
193.000000, 0.394312
193.000000, 0.394313
193.000000, 0.394315
193.000000, 0.394316
195.000000, 0.389163
195.000000, 0.389164
195.000000, 0.389164
194.000000, 0.391736
195.000000, 0.389167
195.000000, 0.389167
195.000000, 0.389168
198.000000, 0.381536
198.000000, 0.381536
199.000000, 0.379017
200.000000, 0.376511
200.000000, 0.376511
202.000000, 0.371536
203.000000, 0.369067
204.000000, 0.366609
204.000000, 0.366608
203.000000, 0.369065
204.000000, 0.366607
204.000000, 0.366606
204.000000, 0.366606
203.000000, 0.369062
204.000000, 0.366604
204.000000, 0.366604
204.000000, 0.366603
205.000000, 0.364157
205.000000, 0.364156
206.000000, 0.361722
207.000000, 0.359300
208.000000, 0.356889
207.000000, 0.359297
208.000000, 0.356886
208.000000, 0.356885
206.000000, 0.361715
206.000000, 0.361713
206.000000, 0.361712
206.000000, 0.361711
206.000000, 0.361710
205.000000, 0.364142
206.000000, 0.361708
206.000000, 0.361707
205.000000, 0.364139
204.000000, 0.366583
204.000000, 0.366583
207.000000, 0.359283
207.000000, 0.359281
208.000000, 0.356870
208.000000, 0.356869
208.000000, 0.356868
208.000000, 0.356866
208.000000, 0.356865
209.000000, 0.354465
210.000000, 0.352077
211.000000, 0.349700
209.000000, 0.354460
209.000000, 0.354458
209.000000, 0.354457
209.000000, 0.354455
210.000000, 0.352067
210.000000, 0.352065
208.000000, 0.356848
208.000000, 0.356847
210.000000, 0.352061
208.000000, 0.356844
208.000000, 0.356842
208.000000, 0.356841
207.000000, 0.359249
206.000000, 0.361669
206.000000, 0.361668
203.000000, 0.369002
206.000000, 0.361666
206.000000, 0.361665
206.000000, 0.361664
206.000000, 0.361663
207.000000, 0.359241
207.000000, 0.359239
206.000000, 0.361660
206.000000, 0.361658
207.000000, 0.359236
207.000000, 0.359235
207.000000, 0.359234
208.000000, 0.356823
207.000000, 0.359231
207.000000, 0.359230
207.000000, 0.359228
207.000000, 0.359227
207.000000, 0.359226
205.000000, 0.364079
206.000000, 0.361645
206.000000, 0.361644
206.000000, 0.361643
207.000000, 0.359221
206.000000, 0.361641
205.000000, 0.364073
205.000000, 0.364072
202.000000, 0.371442
203.000000, 0.368973
205.000000, 0.364070
205.000000, 0.364069
206.000000, 0.361635
205.000000, 0.364067
206.000000, 0.361633
204.000000, 0.366510
203.000000, 0.368967
203.000000, 0.368966
203.000000, 0.368966
202.000000, 0.371434
202.000000, 0.371434
202.000000, 0.371433
204.000000, 0.366507
204.000000, 0.366506
204.000000, 0.366505
205.000000, 0.364060
206.000000, 0.361626
206.000000, 0.361625
206.000000, 0.361624
206.000000, 0.361623
206.000000, 0.361622
206.000000, 0.361620
205.000000, 0.364053
204.000000, 0.366497
202.000000, 0.371422
203.000000, 0.368953
204.000000, 0.366495
204.000000, 0.366494
205.000000, 0.364049
205.000000, 0.364048
205.000000, 0.364047
204.000000, 0.366491
204.000000, 0.366490
204.000000, 0.366489
203.000000, 0.368946
202.000000, 0.371414
202.000000, 0.371414
202.000000, 0.371414
202.000000, 0.371413
201.000000, 0.373894
198.000000, 0.381413
197.000000, 0.383945
196.000000, 0.386490
195.000000, 0.389048
195.000000, 0.389049
195.000000, 0.389050
195.000000, 0.389051
194.000000, 0.391623
193.000000, 0.394208
194.000000, 0.391625
192.000000, 0.396808
192.000000, 0.396809
189.000000, 0.404685
188.000000, 0.407339
188.000000, 0.407342
188.000000, 0.407344
188.000000, 0.407346
189.000000, 0.404696
189.000000, 0.404698
189.000000, 0.404700
188.000000, 0.407354
189.000000, 0.404704
188.000000, 0.407359
187.000000, 0.410027
187.000000, 0.410030
188.000000, 0.407366
191.000000, 0.399452
192.000000, 0.396843
192.000000, 0.396844
192.000000, 0.396846
193.000000, 0.394250
192.000000, 0.396848
191.000000, 0.399461
191.000000, 0.399463
193.000000, 0.394256
192.000000, 0.396854
193.000000, 0.394259
192.000000, 0.396857
191.000000, 0.399470
191.000000, 0.399471
192.000000, 0.396862
192.000000, 0.396863
193.000000, 0.394268
193.000000, 0.394269
194.000000, 0.391686
194.000000, 0.391687
194.000000, 0.391688
195.000000, 0.389119
195.000000, 0.389120
195.000000, 0.389120
194.000000, 0.391692
194.000000, 0.391693
194.000000, 0.391694
194.000000, 0.391695
194.000000, 0.391696
194.000000, 0.391698
194.000000, 0.391699
195.000000, 0.389129
196.000000, 0.386572
196.000000, 0.386573
195.000000, 0.389131
195.000000, 0.389132
196.000000, 0.386576
196.000000, 0.386576
195.000000, 0.389135
196.000000, 0.386578
196.000000, 0.386579
195.000000, 0.389137
195.000000, 0.389138
197.000000, 0.384037
197.000000, 0.384037
197.000000, 0.384038
199.000000, 0.378988
199.000000, 0.378988
198.000000, 0.381507
199.000000, 0.378988
199.000000, 0.378989
200.000000, 0.376483
202.000000, 0.371507
203.000000, 0.369038
203.000000, 0.369037
204.000000, 0.366580
204.000000, 0.366579
203.000000, 0.369035
205.000000, 0.364133
205.000000, 0.364132
205.000000, 0.364131
204.000000, 0.366575
204.000000, 0.366575
203.000000, 0.369031
203.000000, 0.369030
203.000000, 0.369030
204.000000, 0.366572
203.000000, 0.369029
203.000000, 0.369028
202.000000, 0.371497
202.000000, 0.371496
202.000000, 0.371496
202.000000, 0.371496
201.000000, 0.373977
202.000000, 0.371495
201.000000, 0.373976
200.000000, 0.376470
199.000000, 0.378976
198.000000, 0.381495
198.000000, 0.381495
198.000000, 0.381496
199.000000, 0.378977
201.000000, 0.373977
201.000000, 0.373977
201.000000, 0.373977
201.000000, 0.373977
201.000000, 0.373977
201.000000, 0.373976
202.000000, 0.371495
205.000000, 0.364123
206.000000, 0.361689
207.000000, 0.359267
210.000000, 0.352071
210.000000, 0.352070
208.000000, 0.356853
208.000000, 0.356851
208.000000, 0.356850
209.000000, 0.354450
209.000000, 0.354449
208.000000, 0.356845
208.000000, 0.356844
206.000000, 0.361673
207.000000, 0.359251
206.000000, 0.361671
203.000000, 0.369005
203.000000, 0.369005
202.000000, 0.371473
202.000000, 0.371473
202.000000, 0.371473
203.000000, 0.369003
203.000000, 0.369003
202.000000, 0.371471
203.000000, 0.369002
203.000000, 0.369001
202.000000, 0.371470
203.000000, 0.369000
204.000000, 0.366543
206.000000, 0.361664
207.000000, 0.359242
207.000000, 0.359240
207.000000, 0.359239
206.000000, 0.361659
206.000000, 0.361658
206.000000, 0.361657
206.000000, 0.361656
205.000000, 0.364088
205.000000, 0.364087
205.000000, 0.364086
204.000000, 0.366531
204.000000, 0.366530
204.000000, 0.366529
204.000000, 0.366528
204.000000, 0.366528
206.000000, 0.361649
206.000000, 0.361648
208.000000, 0.356816
207.000000, 0.359224
209.000000, 0.354415
209.000000, 0.354414
208.000000, 0.356810
208.000000, 0.356809
207.000000, 0.359217
207.000000, 0.359216
207.000000, 0.359215
206.000000, 0.361635
205.000000, 0.364067
206.000000, 0.361633
207.000000, 0.359210
208.000000, 0.356799
209.000000, 0.354400
208.000000, 0.356797
209.000000, 0.354397
210.000000, 0.352009
209.000000, 0.354394
208.000000, 0.356790
208.000000, 0.356789
210.000000, 0.352003
209.000000, 0.354388
208.000000, 0.356784
208.000000, 0.356783
208.000000, 0.356781
207.000000, 0.359190
207.000000, 0.359188
207.000000, 0.359187
205.000000, 0.364040
205.000000, 0.364040
205.000000, 0.364039
208.000000, 0.356774
208.000000, 0.356772
209.000000, 0.354373
208.000000, 0.356769
207.000000, 0.359178
207.000000, 0.359176
207.000000, 0.359175
206.000000, 0.361595
205.000000, 0.364027
206.000000, 0.361593
206.000000, 0.361592
206.000000, 0.361591
205.000000, 0.364023
205.000000, 0.364022
205.000000, 0.364022
206.000000, 0.361588
206.000000, 0.361587
206.000000, 0.361586
204.000000, 0.366463
204.000000, 0.366462
204.000000, 0.366461
204.000000, 0.366460
202.000000, 0.371386
203.000000, 0.368916
204.000000, 0.366459
203.000000, 0.368915
204.000000, 0.366458
204.000000, 0.366457
204.000000, 0.366456
204.000000, 0.366456
204.000000, 0.366455
205.000000, 0.364009
206.000000, 0.361575
205.000000, 0.364007
203.000000, 0.368908
203.000000, 0.368908
203.000000, 0.368907
203.000000, 0.368907
203.000000, 0.368906
203.000000, 0.368906
203.000000, 0.368905
205.000000, 0.364003
205.000000, 0.364002
204.000000, 0.366446
203.000000, 0.368902
204.000000, 0.366445
203.000000, 0.368901
203.000000, 0.368900
202.000000, 0.371369
202.000000, 0.371369
202.000000, 0.371368
202.000000, 0.371368
204.000000, 0.366442
206.000000, 0.361563
205.000000, 0.363995
205.000000, 0.363994
206.000000, 0.361560
208.000000, 0.356728
207.000000, 0.359136
209.000000, 0.354327
209.000000, 0.354326
209.000000, 0.354324
209.000000, 0.354323
210.000000, 0.351934
209.000000, 0.354319
209.000000, 0.354318
210.000000, 0.351930
210.000000, 0.351928
210.000000, 0.351926
210.000000, 0.351924
209.000000, 0.354309
210.000000, 0.351921
210.000000, 0.351919
212.000000, 0.347178
212.000000, 0.347176
211.000000, 0.349538
211.000000, 0.349536
212.000000, 0.347170
212.000000, 0.347168
213.000000, 0.344813
213.000000, 0.344811
214.000000, 0.342467
215.000000, 0.340134
218.000000, 0.333203
218.000000, 0.333200
218.000000, 0.333197
218.000000, 0.333193
217.000000, 0.335489
217.000000, 0.335486
218.000000, 0.333185
219.000000, 0.330893
219.000000, 0.330890
218.000000, 0.333175
217.000000, 0.335471
216.000000, 0.337778
216.000000, 0.337775
216.000000, 0.337772
214.000000, 0.342421
215.000000, 0.340087
215.000000, 0.340085
214.000000, 0.342413
214.000000, 0.342411
212.000000, 0.347103
212.000000, 0.347101
211.000000, 0.349463
211.000000, 0.349461
212.000000, 0.347096
215.000000, 0.340068
215.000000, 0.340065
215.000000, 0.340063
215.000000, 0.340060
214.000000, 0.342388
213.000000, 0.344728
212.000000, 0.347079
213.000000, 0.344724
214.000000, 0.342380
214.000000, 0.342377
212.000000, 0.347070
212.000000, 0.347068
213.000000, 0.344713
213.000000, 0.344710
214.000000, 0.342366
213.000000, 0.344706
210.000000, 0.351796
209.000000, 0.354181
208.000000, 0.356577
209.000000, 0.354178
209.000000, 0.354176
209.000000, 0.354175
209.000000, 0.354173
208.000000, 0.356570
208.000000, 0.356568
208.000000, 0.356567
208.000000, 0.356566
208.000000, 0.356564
209.000000, 0.354165
208.000000, 0.356561
208.000000, 0.356560
207.000000, 0.358968
207.000000, 0.358967
207.000000, 0.358966
207.000000, 0.358965
209.000000, 0.354156
209.000000, 0.354154
210.000000, 0.351766
208.000000, 0.356549
210.000000, 0.351763
211.000000, 0.349386
211.000000, 0.349384
212.000000, 0.347018
213.000000, 0.344663
213.000000, 0.344661
213.000000, 0.344659
214.000000, 0.342315
213.000000, 0.344654
214.000000, 0.342310
213.000000, 0.344650
210.000000, 0.351740
210.000000, 0.351738
210.000000, 0.351736
209.000000, 0.354121
209.000000, 0.354120
210.000000, 0.351731
210.000000, 0.351730
210.000000, 0.351728
210.000000, 0.351726
209.000000, 0.354111
209.000000, 0.354110
210.000000, 0.351722
210.000000, 0.351720
209.000000, 0.354105
208.000000, 0.356501
210.000000, 0.351715
208.000000, 0.356498
207.000000, 0.358906
206.000000, 0.361327
206.000000, 0.361326
207.000000, 0.358903
205.000000, 0.363756
205.000000, 0.363756
206.000000, 0.361322
204.000000, 0.366199
205.000000, 0.363753
205.000000, 0.363752
206.000000, 0.361318
204.000000, 0.366195
204.000000, 0.366194
203.000000, 0.368651
203.000000, 0.368650
203.000000, 0.368650
202.000000, 0.371118
202.000000, 0.371118
202.000000, 0.371118
202.000000, 0.371117
202.000000, 0.371117
202.000000, 0.371117
202.000000, 0.371116
202.000000, 0.371116
202.000000, 0.371116
203.000000, 0.368646
202.000000, 0.371115
203.000000, 0.368645
203.000000, 0.368645
202.000000, 0.371113
202.000000, 0.371113
203.000000, 0.368644
202.000000, 0.371112
201.000000, 0.373593
201.000000, 0.373593
203.000000, 0.368642
204.000000, 0.366185
203.000000, 0.368641
204.000000, 0.366184
203.000000, 0.368640
203.000000, 0.368639
203.000000, 0.368639
203.000000, 0.368638
203.000000, 0.368638
204.000000, 0.366180
204.000000, 0.366180
204.000000, 0.366179
203.000000, 0.368635
203.000000, 0.368635
203.000000, 0.368634
203.000000, 0.368634
203.000000, 0.368633
203.000000, 0.368633
203.000000, 0.368632
204.000000, 0.366175
204.000000, 0.366174
204.000000, 0.366173
203.000000, 0.368629
203.000000, 0.368629
203.000000, 0.368628
203.000000, 0.368628
203.000000, 0.368627
204.000000, 0.366170
203.000000, 0.368626
203.000000, 0.368626
204.000000, 0.366168
203.000000, 0.368624
203.000000, 0.368624
203.000000, 0.368623
204.000000, 0.366166
203.000000, 0.368622
203.000000, 0.368622
203.000000, 0.368621
202.000000, 0.371090
201.000000, 0.373571
201.000000, 0.373571
202.000000, 0.371089
202.000000, 0.371089
201.000000, 0.373570
200.000000, 0.376063
200.000000, 0.376063
200.000000, 0.376063
200.000000, 0.376063
200.000000, 0.376063
200.000000, 0.376063
200.000000, 0.376063
200.000000, 0.376063
203.000000, 0.368619
202.000000, 0.371088
202.000000, 0.371087
201.000000, 0.373568
201.000000, 0.373568
205.000000, 0.363716
205.000000, 0.363715
205.000000, 0.363714
206.000000, 0.361280
205.000000, 0.363712
205.000000, 0.363711
204.000000, 0.366155
205.000000, 0.363710
204.000000, 0.366154
204.000000, 0.366153
204.000000, 0.366152
204.000000, 0.366152
204.000000, 0.366151
202.000000, 0.371076
204.000000, 0.366150
204.000000, 0.366149
204.000000, 0.366149
204.000000, 0.366148
203.000000, 0.368604
203.000000, 0.368604
203.000000, 0.368603
202.000000, 0.371072
201.000000, 0.373553
201.000000, 0.373553
201.000000, 0.373552
201.000000, 0.373552
201.000000, 0.373552
202.000000, 0.371071
204.000000, 0.366144
203.000000, 0.368600
201.000000, 0.373550
203.000000, 0.368600
202.000000, 0.371068
203.000000, 0.368599
204.000000, 0.366141
204.000000, 0.366141
204.000000, 0.366140
204.000000, 0.366139
205.000000, 0.363694
206.000000, 0.361260
206.000000, 0.361259
206.000000, 0.361258
204.000000, 0.366135
205.000000, 0.363689
205.000000, 0.363688
206.000000, 0.361254
204.000000, 0.366131
205.000000, 0.363685
204.000000, 0.366130
205.000000, 0.363684
206.000000, 0.361250
207.000000, 0.358828
207.000000, 0.358826
207.000000, 0.358825
208.000000, 0.356414
208.000000, 0.356413
208.000000, 0.356412
209.000000, 0.354012
210.000000, 0.351624
210.000000, 0.351622
208.000000, 0.356405
208.000000, 0.356404
209.000000, 0.354005
209.000000, 0.354003
210.000000, 0.351615
209.000000, 0.354000
209.000000, 0.353998
210.000000, 0.351610
211.000000, 0.349233
211.000000, 0.349231
213.000000, 0.344513
211.000000, 0.349227
212.000000, 0.346861
211.000000, 0.349223
211.000000, 0.349222
212.000000, 0.346856
212.000000, 0.346854
212.000000, 0.346852
211.000000, 0.349214
211.000000, 0.349212
211.000000, 0.349210
211.000000, 0.349208
210.000000, 0.351582
211.000000, 0.349205
210.000000, 0.351578
209.000000, 0.353963
209.000000, 0.353962
210.000000, 0.351573
209.000000, 0.353958
209.000000, 0.353957
208.000000, 0.356353
207.000000, 0.358762
207.000000, 0.358760
208.000000, 0.356350
208.000000, 0.356348
207.000000, 0.358757
205.000000, 0.363610
205.000000, 0.363609
205.000000, 0.363608
205.000000, 0.363607
204.000000, 0.366051
204.000000, 0.366051
204.000000, 0.366050
203.000000, 0.368506
202.000000, 0.370975
201.000000, 0.373456
201.000000, 0.373456
201.000000, 0.373456
201.000000, 0.373455
202.000000, 0.370974
203.000000, 0.368504
203.000000, 0.368504
203.000000, 0.368503
203.000000, 0.368503
202.000000, 0.370971
203.000000, 0.368502
203.000000, 0.368501
204.000000, 0.366044
203.000000, 0.368500
203.000000, 0.368500
204.000000, 0.366042
204.000000, 0.366042
204.000000, 0.366041
204.000000, 0.366040
204.000000, 0.366040
204.000000, 0.366039
204.000000, 0.366038
204.000000, 0.366037
203.000000, 0.368494
204.000000, 0.366036
204.000000, 0.366036
205.000000, 0.363590
205.000000, 0.363589
205.000000, 0.363588
203.000000, 0.368489
204.000000, 0.366032
204.000000, 0.366031
204.000000, 0.366030
202.000000, 0.370956
203.000000, 0.368486
205.000000, 0.363584
207.000000, 0.358729
207.000000, 0.358728
207.000000, 0.358726
207.000000, 0.358725
206.000000, 0.361145
205.000000, 0.363577
204.000000, 0.366021
203.000000, 0.368478
203.000000, 0.368477
203.000000, 0.368477
204.000000, 0.366019
204.000000, 0.366019
204.000000, 0.366018
204.000000, 0.366017
203.000000, 0.368474
200.000000, 0.375917
201.000000, 0.373424
201.000000, 0.373423
200.000000, 0.375917
199.000000, 0.378423
198.000000, 0.380942
198.000000, 0.380943
199.000000, 0.378424
198.000000, 0.380943
198.000000, 0.380944
199.000000, 0.378425
198.000000, 0.380944
199.000000, 0.378426
200.000000, 0.375919
200.000000, 0.375919
200.000000, 0.375919
200.000000, 0.375919
200.000000, 0.375919
201.000000, 0.373426
201.000000, 0.373425
200.000000, 0.375919
201.000000, 0.373425
201.000000, 0.373425
202.000000, 0.370944
202.000000, 0.370943
204.000000, 0.366017
204.000000, 0.366016
204.000000, 0.366015
204.000000, 0.366015
203.000000, 0.368471
203.000000, 0.368471
203.000000, 0.368470
202.000000, 0.370939
201.000000, 0.373420
202.000000, 0.370938
202.000000, 0.370938
203.000000, 0.368468
201.000000, 0.373418
202.000000, 0.370937
202.000000, 0.370936
200.000000, 0.375911
201.000000, 0.373417
201.000000, 0.373417
201.000000, 0.373417
201.000000, 0.373417
202.000000, 0.370935
202.000000, 0.370935
200.000000, 0.375910
198.000000, 0.380935
198.000000, 0.380935
198.000000, 0.380936
199.000000, 0.378417
199.000000, 0.378417
