# dt = 0.00100 ps ; n_timesteps = 1000
# masses = [1.24e-03, 1.24e-03, 1.24e-03] m_asu ; kappa = 6.2391e+01 m_asu ps^(-2)
# t[ps], q_1[Å], q_2[Å], q_3[Å], v_1[Å/ps], v_2[Å/ps], v_3[Å/ps], E_kin[eV], E_pot[eV]
3.38000e-01, 6.80267e-03, -6.69932e-05, -5.11417e-03, -1.82806e+00, -8.72926e-01, 1.01985e+00, 3.20154e-03, 4.52637e-03 
3.39000e-01, 4.63197e-03, -8.94247e-04, -3.83968e-03, -2.42527e+00, -7.62577e-01, 1.44454e+00, 5.32158e-03, 2.35253e-03 
3.40000e-01, 1.95212e-03, -1.59215e-03, -2.22510e-03, -2.81759e+00, -6.24941e-01, 1.68620e+00, 6.95379e-03, 6.77700e-04 
3.41000e-01, -1.00321e-03, -2.14413e-03, -4.67274e-04, -2.95878e+00, -4.81366e-01, 1.72751e+00, 7.45033e-03, 1.66531e-04 
3.42000e-01, -3.96544e-03, -2.55488e-03, 1.22993e-03, -2.82751e+00, -3.51250e-01, 1.57153e+00, 6.58985e-03, 1.04666e-03 
3.43000e-01, -6.65822e-03, -2.84663e-03, 2.67578e-03, -2.43040e+00, -2.48875e-01, 1.24040e+00, 4.67256e-03, 3.01088e-03 
3.44000e-01, -8.82624e-03, -3.05263e-03, 3.71073e-03, -1.80213e+00, -1.81197e-01, 7.72461e-01, 2.41317e-03, 5.32660e-03 
3.45000e-01, -1.02625e-02, -3.20902e-03, 4.22070e-03, -1.00230e+00, -1.46964e-01, 2.18004e-01, 6.68287e-04, 7.11521e-03 
3.46000e-01, -1.08308e-02, -3.34656e-03, 4.14674e-03, -1.09361e-01, -1.37308e-01, -3.65672e-01, 1.02402e-04, 7.69486e-03 
3.47000e-01, -1.04812e-02, -3.48364e-03, 3.48936e-03, 7.87661e-01, -1.37699e-01, -9.19574e-01, 9.24250e-04, 6.85114e-03 
3.48000e-01, -9.25552e-03, -3.62195e-03, 2.30759e-03, 1.59882e+00, -1.30897e-01, -1.38820e+00, 2.80107e-03, 4.92532e-03 
3.49000e-01, -7.28356e-03, -3.74543e-03, 7.12964e-04, 2.24315e+00, -1.00417e-01, -1.72422e+00, 4.98836e-03, 2.68138e-03 
3.50000e-01, -4.76921e-03, -3.82279e-03, -1.14086e-03, 2.65759e+00, -3.38613e-02, -1.89244e+00, 6.62558e-03, 1.00248e-03 
3.51000e-01, -1.96838e-03, -3.81316e-03, -3.07192e-03, 2.80393e+00, 7.44391e-02, -1.87265e+00, 7.07937e-03, 5.38552e-04 
3.52000e-01, 8.38646e-04, -3.67391e-03, -4.88616e-03, 2.67292e+00, 2.21954e-01, -1.66141e+00, 6.19537e-03, 1.44780e-03 
3.53000e-01, 3.37746e-03, -3.36925e-03, -6.39475e-03, 2.28510e+00, 3.97918e-01, -1.27250e+00, 4.35632e-03, 3.33703e-03 
3.54000e-01, 5.40884e-03, -2.87807e-03, -7.43117e-03, 1.68815e+00, 5.84746e-01, -7.36092e-01, 2.32379e-03, 5.42430e-03 
3.55000e-01, 6.75376e-03, -2.19975e-03, -7.86693e-03, 9.51290e-01, 7.60676e-01, -9.65821e-02, 9.29181e-04, 6.85626e-03 
3.56000e-01, 7.31142e-03, -1.35672e-03, -7.62434e-03, 1.57194e-01, 9.03193e-01, 5.90735e-01, 7.40301e-04, 7.05038e-03 
3.57000e-01, 7.06815e-03, -3.93367e-04, -6.68546e-03, -6.07389e-01, 9.92659e-01, 1.26411e+00, 1.83747e-03, 5.92460e-03 
3.58000e-01, 6.09664e-03, 6.28598e-04, -5.09613e-03, -1.26133e+00, 1.01553e+00, 1.86051e+00, 3.78651e-03, 3.92474e-03 
3.59000e-01, 4.54549e-03, 1.63770e-03, -2.96444e-03, -1.73794e+00, 9.66638e-01, 2.32131e+00, 5.81524e-03, 1.84316e-03 
3.60000e-01, 2.62077e-03, 2.56187e-03, -4.53502e-04, -1.99188e+00, 8.50085e-01, 2.59787e+00, 7.11968e-03, 5.04431e-04 
3.61000e-01, 5.61736e-04, 3.33787e-03, 2.23130e-03, -2.00354e+00, 6.78690e-01, 2.65662e+00, 7.17771e-03, 4.43775e-04 
3.62000e-01, -1.38630e-03, 3.91925e-03, 4.85973e-03, -1.78034e+00, 4.71994e-01, 2.48307e+00, 5.94888e-03, 1.70240e-03 
3.63000e-01, -2.99894e-03, 4.28186e-03, 7.19744e-03, -1.35502e+00, 2.53207e-01, 2.08427e+00, 3.88648e-03, 3.81543e-03 
3.64000e-01, -4.09634e-03, 4.42567e-03, 9.02828e-03, -7.81174e-01, 4.55886e-02, 1.48923e+00, 1.76146e-03, 5.99259e-03 
3.65000e-01, -4.56129e-03, 4.37303e-03, 1.01759e-02, -1.26739e-01, -1.31111e-01, 7.47194e-01, 3.68179e-04, 7.41983e-03 
3.66000e-01, -4.34982e-03, 4.16345e-03, 1.05227e-02, 5.33829e-01, -2.63569e-01, -7.63189e-02, 2.24228e-04, 7.56684e-03 
3.67000e-01, -3.49363e-03, 3.84590e-03, 1.00233e-02, 1.12767e+00, -3.46675e-01, -9.05392e-01, 1.37647e-03, 6.38570e-03 
3.68000e-01, -2.09447e-03, 3.47010e-03, 8.71188e-03, 1.59110e+00, -3.83888e-01, -1.66108e+00, 3.38469e-03, 4.32756e-03 
3.69000e-01, -3.11426e-04, 3.07812e-03, 6.70111e-03, 1.87579e+00, -3.86127e-01, -2.26950e+00, 5.48849e-03, 2.17173e-03 
3.70000e-01, 1.65711e-03, 2.69784e-03, 4.17288e-03, 1.95309e+00, -3.69392e-01, -2.66977e+00, 6.89534e-03, 7.30529e-04 
3.71000e-01, 3.59476e-03, 2.33933e-03, 1.36157e-03, 1.81610e+00, -3.51550e-01, -2.82093e+00, 7.08252e-03, 5.39940e-04 
3.72000e-01, 5.28931e-03, 1.99474e-03, -1.46898e-03, 1.47943e+00, -3.48830e-01, -2.70693e+00, 5.99858e-03, 1.65293e-03 
3.73000e-01, 6.55362e-03, 1.64167e-03, -4.05229e-03, 9.76976e-01, -3.72668e-01, -2.33907e+00, 4.08578e-03, 3.61616e-03 
3.74000e-01, 7.24326e-03, 1.24941e-03, -6.14711e-03, 3.57909e-01, -4.27417e-01, -1.75540e+00, 2.11131e-03, 5.64283e-03 
3.75000e-01, 7.26944e-03, 7.86839e-04, -7.56310e-03, -3.18459e-01, -5.09366e-01, -1.01720e+00, 8.68593e-04, 6.91886e-03 
3.76000e-01, 6.60634e-03, 2.30676e-04, -8.18151e-03, -9.88434e-01, -6.07200e-01, -2.02556e-01, 8.63091e-04, 6.92522e-03 
3.77000e-01, 5.29257e-03, -4.27560e-04, -7.96821e-03, -1.58976e+00, -7.03860e-01, 6.01958e-01, 2.10688e-03, 5.64902e-03 
3.78000e-01, 3.42682e-03, -1.17704e-03, -6.97759e-03, -2.06700e+00, -7.79473e-01, 1.31085e+00, 4.10682e-03, 3.59595e-03 
3.79000e-01, 1.15857e-03, -1.98651e-03, -5.34651e-03, -2.37611e+00, -8.14849e-01, 1.84927e+00, 6.05571e-03, 1.59435e-03 
3.80000e-01, -1.32539e-03, -2.80674e-03, -3.27905e-03, -2.48787e+00, -7.94948e-01, 2.16148e+00, 7.15346e-03, 4.65632e-04 
3.81000e-01, -3.81717e-03, -3.57640e-03, -1.02356e-03, -2.39008e+00, -7.11718e-01, 2.21716e+00, 6.93029e-03, 6.92333e-04 
3.82000e-01, -6.10556e-03, -4.23018e-03, 1.15528e-03, -2.08838e+00, -5.65811e-01, 2.01492e+00, 5.44060e-03, 2.21901e-03 
3.83000e-01, -7.99393e-03, -4.70803e-03, 3.00628e-03, -1.60569e+00, -3.66867e-01, 1.58234e+00, 3.24681e-03, 4.46869e-03 
3.84000e-01, -9.31694e-03, -4.96391e-03, 4.31996e-03, -9.80430e-01, -1.32317e-01, 9.72753e-01, 1.19811e-03, 6.56996e-03 
3.85000e-01, -9.95479e-03, -4.97266e-03, 4.95179e-03, -2.63521e-01, 1.15111e-01, 2.59021e-01, 9.32261e-05, 7.70322e-03 
3.86000e-01, -9.84398e-03, -4.73369e-03, 4.83800e-03, 4.85575e-01, 3.50776e-01, -4.74906e-01, 3.63704e-04, 7.42583e-03 
3.87000e-01, -8.98364e-03, -4.27111e-03, 4.00198e-03, 1.20358e+00, 5.51812e-01, -1.14365e+00, 1.90516e-03, 5.84519e-03 
3.88000e-01, -7.43683e-03, -3.63007e-03, 2.55071e-03, 1.82858e+00, 7.00536e-01, -1.67008e+00, 4.12254e-03, 3.57206e-03 
3.89000e-01, -5.32647e-03, -2.87004e-03, 6.61808e-04, 2.30540e+00, 7.86981e-01, -1.99400e+00, 6.16810e-03, 1.47608e-03 
3.90000e-01, -2.82602e-03, -2.05610e-03, -1.43729e-03, 2.59057e+00, 8.10145e-01, -2.07858e+00, 7.27448e-03, 3.44020e-04 
3.91000e-01, -1.45341e-04, -1.24975e-03, -3.49536e-03, 2.65665e+00, 7.77759e-01, -1.91420e+00, 7.04978e-03, 5.77150e-04 
3.92000e-01, 2.48727e-03, -5.00586e-04, -5.26568e-03, 2.49540e+00, 7.04620e-01, -1.51895e+00, 5.62068e-03, 2.04478e-03 
3.93000e-01, 4.84546e-03, 1.59495e-04, -6.53325e-03, 2.11933e+00, 6.09790e-01, -9.36115e-01, 3.57237e-03, 4.14628e-03 
3.94000e-01, 6.72592e-03, 7.18994e-04, -7.13791e-03, 1.56137e+00, 5.13137e-01, -2.28880e-01, 1.71381e-03, 6.05197e-03 
3.95000e-01, 7.96820e-03, 1.18577e-03, -6.99101e-03, 8.72611e-01, 4.31832e-01, 5.27017e-01, 7.62855e-04, 7.02606e-03 
3.96000e-01, 8.47115e-03, 1.58266e-03, -6.08388e-03, 1.18026e-01, 3.77390e-01, 1.25173e+00, 1.07250e-03, 6.70704e-03 
3.97000e-01, 8.20425e-03, 1.94055e-03, -4.48756e-03, -6.29475e-01, 3.53771e-01, 1.86988e+00, 2.50069e-03, 5.24090e-03 
3.98000e-01, 7.21219e-03, 2.29020e-03, -2.34412e-03, -1.29614e+00, 3.56860e-01, 2.31832e+00, 4.47001e-03, 3.21979e-03 
3.99000e-01, 5.61196e-03, 2.65427e-03, 1.49080e-04, -1.81500e+00, 3.75410e-01, 2.55225e+00, 6.19230e-03, 1.45184e-03 
4.00000e-01, 3.58220e-03, 3.04102e-03, 2.76037e-03, -2.13309e+00, 3.93279e-01, 2.54915e+00, 6.97266e-03, 6.49596e-04 
4.01000e-01, 1.34577e-03, 3.44083e-03, 5.24738e-03, -2.21765e+00, 3.92578e-01, 2.31023e+00, 6.47868e-03, 1.15420e-03 
4.02000e-01, -8.53105e-04, 3.82617e-03, 7.38083e-03, -2.06023e+00, 3.57164e-01, 1.85940e+00, 4.87304e-03, 2.79934e-03 
4.03000e-01, -2.77469e-03, 4.15515e-03, 8.96618e-03, -1.67838e+00, 2.75881e-01, 1.24008e+00, 2.75776e-03, 4.96818e-03 
4.04000e-01, -4.20986e-03, 4.37794e-03, 9.86100e-03, -1.11446e+00, 1.44975e-01, 5.10282e-01, 9.48173e-04, 6.82483e-03 
4.05000e-01, -5.00360e-03, 4.44511e-03, 9.98675e-03, -4.31554e-01, -3.07457e-02, -2.63404e-01, 1.59686e-04, 7.63536e-03 
4.06000e-01, -5.07297e-03, 4.31645e-03, 9.33419e-03, 2.93070e-01, -2.38217e-01, -1.01223e+00, 7.26486e-04, 7.05644e-03 
4.07000e-01, -4.41746e-03, 3.96867e-03, 7.96229e-03, 9.76376e-01, -4.57854e-01, -1.67152e+00, 2.46277e-03, 5.27790e-03 
4.08000e-01, -3.12022e-03, 3.40074e-03, 5.99115e-03, 1.53886e+00, -6.66436e-01, -2.18621e+00, 4.72506e-03, 2.95928e-03 
4.09000e-01, -1.33975e-03, 2.63580e-03, 3.58988e-03, 1.91368e+00, -8.40659e-01, -2.51514e+00, 6.65641e-03, 9.79456e-04 
4.10000e-01, 7.07136e-04, 1.71942e-03, 9.60867e-04, 2.05453e+00, -9.60757e-01, -2.63409e+00, 7.52014e-03, 9.43172e-05 
4.11000e-01, 2.76931e-03, 7.14285e-04, -1.67829e-03, 1.94128e+00, -1.01359e+00, -2.53714e+00, 6.99137e-03, 6.37426e-04 
4.12000e-01, 4.58969e-03, -3.07769e-04, -4.11341e-03, 1.58262e+00, -9.94692e-01, -2.23666e+00, 5.28835e-03, 2.38499e-03 
4.13000e-01, 5.93455e-03, -1.27510e-03, -6.15161e-03, 1.01546e+00, -9.08860e-01, -1.76183e+00, 3.08786e-03, 4.64252e-03 
4.14000e-01, 6.62061e-03, -2.12549e-03, -7.63707e-03, 3.00957e-01, -7.69330e-01, -1.15594e+00, 1.25640e-03, 6.52075e-03 
4.15000e-01, 6.53647e-03, -2.81376e-03, -8.46350e-03, -4.82276e-01, -5.95534e-01, -4.72741e-01, 5.04598e-04, 7.29045e-03 
4.16000e-01, 5.65606e-03, -3.31656e-03, -8.58255e-03, -1.24701e+00, -4.09906e-01, 2.28002e-01, 1.10479e-03, 6.67238e-03 
4.17000e-01, 4.04244e-03, -3.63357e-03, -8.00749e-03, -1.90729e+00, -2.34263e-01, 8.85345e-01, 2.78614e-03, 4.94490e-03 
4.18000e-01, 1.84148e-03, -3.78508e-03, -6.81186e-03, -2.38812e+00, -8.63575e-02, 1.44220e+00, 4.84878e-03, 2.82668e-03 
4.19000e-01, -7.33800e-04, -3.80629e-03, -5.12310e-03, -2.63388e+00, 2.27932e-02, 1.85015e+00, 6.44859e-03, 1.18414e-03 
4.20000e-01, -3.42629e-03, -3.73950e-03, -3.11157e-03, -2.61448e+00, 9.03772e-02, 2.07378e+00, 6.93612e-03, 6.83607e-04 
4.21000e-01, -5.96275e-03, -3.62553e-03, -9.75545e-04, -2.32846e+00, 1.21801e-01, 2.09406e+00, 6.11294e-03, 1.52830e-03 
4.22000e-01, -8.08321e-03, -3.49589e-03, 1.07655e-03, -1.80292e+00, 1.29267e-01, 1.91053e+00, 4.30533e-03, 3.38308e-03 
4.23000e-01, -9.56860e-03, -3.36700e-03, 2.84551e-03, -1.09018e+00, 1.29167e-01, 1.54196e+00, 2.22992e-03, 5.51254e-03 
4.24000e-01, -1.02636e-02, -3.23756e-03, 4.16047e-03, -2.61674e-01, 1.38764e-01, 1.02529e+00, 7.08882e-04, 7.07342e-03 
4.25000e-01, -1.00919e-02, -3.08947e-03, 4.89610e-03, 6.00013e-01, 1.72725e-01, 4.12805e-01, 3.48702e-04, 7.44394e-03 
4.26000e-01, -9.06353e-03, -2.89211e-03, 4.98608e-03, 1.41021e+00, 2.40135e-01, -2.32407e-01, 1.30726e-03, 6.46247e-03 
4.27000e-01, -7.27152e-03, -2.60920e-03, 4.43128e-03, 2.09108e+00, 3.42506e-01, -8.42286e-01, 3.23607e-03, 4.48643e-03 
4.28000e-01, -4.88137e-03, -2.20710e-03, 3.30151e-03, 2.57950e+00, 4.73135e-01, -1.35056e+00, 5.41591e-03, 2.25306e-03 
4.29000e-01, -2.11252e-03, -1.66293e-03, 1.73015e-03, 2.83306e+00, 6.17932e-01, -1.69974e+00, 7.03133e-03, 5.98058e-04 
4.30000e-01, 7.84750e-04, -9.71234e-04, -9.79819e-05, 2.83360e+00, 7.57589e-01, -1.84757e+00, 7.47915e-03, 1.39490e-04 
4.31000e-01, 3.55467e-03, -1.47755e-04, -1.96498e-03, 2.58805e+00, 8.70724e-01, -1.77221e+00, 6.59548e-03, 1.04527e-03 
4.32000e-01, 5.96086e-03, 7.70214e-04, -3.64240e-03, 2.12672e+00, 9.37467e-01, -1.47556e+00, 4.71718e-03, 2.97021e-03 
4.33000e-01, 7.80812e-03, 1.72718e-03, -4.91610e-03, 1.49919e+00, 9.42872e-01, -9.84009e-01, 2.55484e-03, 5.18610e-03 
4.34000e-01, 8.95923e-03, 2.65596e-03, -5.61042e-03, 7.68627e-01, 8.79583e-01, -3.46560e-01, 9.23983e-04, 6.85703e-03 
4.35000e-01, 9.34537e-03, 3.48634e-03, -5.60922e-03, 5.10416e-03, 7.49276e-01, 3.69715e-01, 4.34513e-04, 7.35765e-03 
4.36000e-01, 8.96944e-03, 4.15451e-03, -4.87099e-03, -7.21376e-01, 5.62646e-01, 1.08648e+00, 1.25562e-03, 6.51425e-03 
4.37000e-01, 7.90262e-03, 4.61164e-03, -3.43625e-03, -1.34734e+00, 3.37914e-01, 1.72254e+00, 3.04767e-03, 4.67489e-03 
4.38000e-01, 6.27476e-03, 4.83034e-03, -1.42591e-03, -1.82131e+00, 9.81150e-02, 2.20286e+00, 5.09083e-03, 2.57776e-03 
4.39000e-01, 4.26000e-03, 4.80787e-03, 9.69475e-04, -2.10779e+00, -1.32396e-01, 2.46728e+00, 6.56489e-03, 1.06441e-03 
4.40000e-01, 2.05918e-03, 4.56555e-03, 3.50865e-03, -2.18961e+00, -3.31617e-01, 2.47773e+00, 6.87345e-03, 7.47123e-04 
4.41000e-01, -1.19220e-04, 4.14463e-03, 5.92494e-03, -2.06856e+00, -4.83154e-01, 2.22319e+00, 5.88473e-03, 1.76158e-03 
4.42000e-01, -2.07794e-03, 3.59924e-03, 7.95504e-03, -1.76437e+00, -5.78508e-01, 1.72157e+00, 3.99048e-03, 3.70613e-03 
4.43000e-01, -3.64796e-03, 2.98762e-03, 9.36809e-03, -1.31231e+00, -6.18016e-01, 1.01839e+00, 1.95507e-03, 5.79642e-03 
4.44000e-01, -4.70255e-03, 2.36321e-03, 9.99181e-03, -7.59671e-01, -6.10303e-01, 1.82134e-01, 6.11655e-04, 7.17715e-03 
4.45000e-01, -5.16730e-03, 1.76701e-03, 9.73236e-03, -1.61473e-01, -5.70359e-01, -7.02964e-01, 5.26262e-04, 7.26701e-03 
4.46000e-01, -5.02550e-03, 1.22249e-03, 8.58588e-03, 4.24323e-01, -5.16568e-01, -1.54618e+00, 1.76609e-03, 5.99669e-03 
4.47000e-01, -4.31865e-03, 7.33875e-04, 6.64000e-03, 9.41694e-01, -4.67223e-01, -2.26030e+00, 3.86759e-03, 3.84173e-03 
4.48000e-01, -3.14211e-03, 2.88043e-04, 4.06528e-03, 1.34125e+00, -4.37133e-01, -2.77125e+00, 6.01849e-03, 1.63566e-03 
4.49000e-01, -1.63615e-03, -1.40392e-04, 1.09749e-03, 1.58444e+00, -4.34897e-01, -3.02632e+00, 7.38049e-03, 2.38681e-04 
4.50000e-01, 2.67752e-05, -5.81752e-04, -1.98735e-03, 1.64701e+00, -4.61335e-01, -2.99981e+00, 7.42167e-03, 1.96415e-04 
4.51000e-01, 1.65786e-03, -1.06306e-03, -4.90213e-03, 1.52135e+00, -5.09332e-01, -2.69572e+00, 6.12491e-03, 1.52612e-03 
4.52000e-01, 3.06948e-03, -1.60042e-03, -7.37880e-03, 1.21766e+00, -5.65133e-01, -2.14693e+00, 3.99043e-03, 3.71431e-03 
4.53000e-01, 4.09319e-03, -2.19333e-03, -9.19600e-03, 7.63585e-01, -6.10860e-01, -1.41125e+00, 1.83473e-03, 5.92333e-03 
4.54000e-01, 4.59665e-03, -2.82214e-03, -1.02013e-02, 2.02346e-01, -6.27815e-01, -5.64724e-01, 4.69292e-04, 7.32113e-03 
4.55000e-01, 4.49788e-03, -3.44896e-03, -1.03254e-02, -4.10643e-01, -5.99998e-01, 3.06949e-01, 3.87655e-04, 7.40218e-03 
4.56000e-01, 3.77536e-03, -4.02213e-03, -9.58741e-03, -1.01254e+00, -5.17234e-01, 1.11778e+00, 1.58226e-03, 6.17497e-03 
4.57000e-01, 2.47280e-03, -4.48343e-03, -8.08989e-03, -1.53886e+00, -3.77345e-01, 1.79064e+00, 3.55816e-03, 4.14764e-03 
4.58000e-01, 6.97634e-04, -4.77682e-03, -6.00613e-03, -1.92984e+00, -1.87011e-01, 2.26508e+00, 5.53300e-03, 2.12257e-03 
4.59000e-01, -1.38688e-03, -4.85745e-03, -3.55973e-03, -2.13673e+00, 3.88719e-02, 2.50309e+00, 6.74218e-03, 8.83579e-04 
4.60000e-01, -3.57584e-03, -4.69908e-03, -9.99946e-04, -2.12749e+00, 2.79221e-01, 2.49214e+00, 6.73117e-03, 8.96299e-04 
4.61000e-01, -5.64186e-03, -4.29901e-03, 1.42455e-03, -1.89098e+00, 5.09857e-01, 2.24536e+00, 5.52526e-03, 2.13446e-03 
4.62000e-01, -7.35780e-03, -3.67937e-03, 3.49077e-03, -1.43937e+00, 7.07145e-01, 1.79905e+00, 3.61513e-03, 4.09485e-03 
4.63000e-01, -8.52059e-03, -2.88472e-03, 5.02265e-03, -8.08018e-01, 8.51575e-01, 1.20785e+00, 1.76571e-03, 5.99317e-03 
4.64000e-01, -8.97384e-03, -1.97622e-03, 5.90646e-03, -5.29896e-02, 9.30680e-01, 5.38244e-01, 7.21157e-04, 7.06636e-03 
4.65000e-01, -8.62657e-03, -1.02336e-03, 6.09914e-03, 7.53997e-01, 9.40813e-01, -1.38666e-01, 9.16708e-04, 6.86786e-03 
4.66000e-01, -7.46584e-03, -9.45904e-05, 5.62913e-03, 1.53256e+00, 8.87477e-01, -7.54521e-01, 2.30638e-03, 5.44429e-03 
4.67000e-01, -5.56146e-03, 7.51598e-04, 4.59010e-03, 2.20197e+00, 7.84175e-01, -1.25026e+00, 4.37342e-03, 3.32504e-03 
4.68000e-01, -3.06191e-03, 1.47376e-03, 3.12861e-03, 2.68995e+00, 6.49965e-01, -1.58136e+00, 6.32293e-03, 1.32500e-03 
4.69000e-01, -1.81551e-04, 2.05153e-03, 1.42737e-03, 2.94087e+00, 5.06165e-01, -1.72137e+00, 7.38660e-03, 2.32299e-04 
4.70000e-01, 2.81983e-03, 2.48609e-03, -3.14125e-04, 2.92235e+00, 3.72749e-01, -1.66345e+00, 7.12403e-03, 4.99210e-04 
4.71000e-01, 5.66315e-03, 2.79703e-03, -1.89953e-03, 2.62957e+00, 2.65065e-01, -1.42010e+00, 5.60254e-03, 2.05739e-03 
4.72000e-01, 8.07896e-03, 3.01622e-03, -3.15432e-03, 2.08648e+00, 1.91431e-01, -1.02111e+00, 3.38129e-03, 4.33387e-03 
4.73000e-01, 9.83610e-03, 3.17989e-03, -3.94175e-03, 1.34383e+00, 1.52005e-01, -5.10164e-01, 1.30034e-03, 6.46709e-03 
4.74000e-01, 1.07666e-02, 3.32023e-03, -4.17465e-03, 4.74086e-01, 1.39126e-01, 5.95392e-02, 1.54142e-04, 7.64193e-03 
4.75000e-01, 1.07843e-02, 3.45814e-03, -3.82267e-03, -4.36205e-01, 1.39046e-01, 6.30248e-01, 3.77683e-04, 7.41190e-03 
4.76000e-01, 9.89421e-03, 3.59832e-03, -2.91416e-03, -1.29580e+00, 1.34754e-01, 1.14475e+00, 1.87198e-03, 5.87841e-03 
4.77000e-01, 8.19267e-03, 3.72765e-03, -1.53317e-03, -2.01875e+00, 1.09383e-01, 1.55125e+00, 4.04164e-03, 3.65246e-03 
4.78000e-01, 5.85671e-03, 3.81709e-03, 1.88339e-04, -2.53385e+00, 4.96150e-02, 1.80773e+00, 6.03147e-03, 1.61169e-03 
4.79000e-01, 3.12498e-03, 3.82688e-03, 2.08229e-03, -2.79246e+00, -5.15205e-02, 1.88549e+00, 7.06764e-03, 5.50215e-04 
4.80000e-01, 2.71796e-04, 3.71405e-03, 3.95931e-03, -2.77373e+00, -1.92950e-01, 1.77165e+00, 6.76517e-03, 8.62842e-04 
4.81000e-01, -2.42248e-03, 3.44098e-03, 5.62560e-03, -2.48662e+00, -3.65264e-01, 1.47055e+00, 5.27745e-03, 2.39170e-03 
4.82000e-01, -4.70145e-03, 2.98352e-03, 6.90042e-03, -1.96856e+00, -5.51889e-01, 1.00373e+00, 3.22855e-03, 4.49589e-03 
4.83000e-01, -6.35960e-03, 2.33720e-03, 7.63306e-03, -1.28082e+00, -7.31549e-01, 4.08636e-01, 1.45806e-03, 6.31360e-03 
4.84000e-01, -7.26309e-03, 1.52042e-03, 7.71769e-03, -5.01357e-01, -8.81593e-01, -2.64091e-01, 6.83583e-04, 7.10855e-03 
4.85000e-01, -7.36231e-03, 5.74016e-04, 7.10488e-03, 2.84178e-01, -9.81628e-01, -9.54532e-01, 1.21708e-03, 6.56103e-03 
4.86000e-01, -6.69474e-03, -4.42834e-04, 5.80863e-03, 9.92025e-01, -1.01686e+00, -1.59849e+00, 2.84640e-03, 4.88916e-03 
4.87000e-01, -5.37826e-03, -1.45971e-03, 3.90790e-03, 1.54946e+00, -9.80558e-01, -2.13317e+00, 4.92487e-03, 2.75654e-03 
4.88000e-01, -3.59581e-03, -2.40395e-03, 1.54228e-03, 1.90243e+00, -8.75217e-01, -2.50317e+00, 6.62921e-03, 1.00767e-03 
4.89000e-01, -1.57340e-03, -3.21014e-03, -1.09844e-03, 2.02083e+00, -7.12252e-01, -2.66611e+00, 7.28153e-03, 3.37545e-04 
4.90000e-01, 4.45838e-04, -3.82845e-03, -3.78994e-03, 1.90095e+00, -5.10231e-01, -2.59749e+00, 6.61041e-03, 1.02425e-03 
4.91000e-01, 2.22850e-03, -4.23060e-03, -6.29342e-03, 1.56494e+00, -2.91975e-01, -2.29406e+00, 4.85283e-03, 2.82470e-03 
4.92000e-01, 3.57572e-03, -4.41240e-03, -8.37807e-03, 1.05743e+00, -8.09957e-02, -1.77531e+00, 2.66163e-03, 5.06971e-03 
4.93000e-01, 4.34335e-03, -4.39259e-03, -9.84403e-03, 4.39850e-01, 1.02122e-01, -1.08265e+00, 8.56431e-04, 6.91928e-03 
4.94000e-01, 4.45542e-03, -4.20816e-03, -1.05434e-02, -2.16698e-01, 2.42785e-01, -2.76342e-01, 1.13443e-04, 7.68049e-03 
4.95000e-01, 3.90995e-03, -3.90702e-03, -1.03967e-02, -8.39355e-01, 3.34398e-01, 5.69833e-01, 7.10185e-04, 7.06890e-03 
4.96000e-01, 2.77671e-03, -3.53936e-03, -9.40370e-03, -1.36111e+00, 3.78982e-01, 1.37565e+00, 2.42029e-03, 5.31641e-03 
4.97000e-01, 1.18773e-03, -3.14906e-03, -7.64542e-03, -1.72743e+00, 3.86304e-01, 2.06256e+00, 4.59789e-03, 3.08486e-03 
4.98000e-01, -6.78155e-04, -2.76676e-03, -5.27858e-03, -1.90123e+00, 3.71698e-01, 2.56207e+00, 6.42129e-03, 1.21646e-03 
4.99000e-01, -2.61473e-03, -2.40566e-03, -2.52128e-03, -1.86581e+00, 3.52955e-01, 2.82339e+00, 7.20569e-03, 4.13362e-04 
5.00000e-01, -4.40977e-03, -2.06085e-03, 3.68194e-04, -1.62566e+00, 3.46826e-01, 2.81937e+00, 6.66706e-03, 9.67037e-04 
5.01000e-01, -5.86606e-03, -1.71201e-03, 3.11746e-03, -1.20517e+00, 3.65760e-01, 2.55011e+00, 5.03475e-03, 2.64254e-03 
5.02000e-01, -6.82012e-03, -1.32932e-03, 5.46842e-03, -6.45543e-01, 4.15440e-01, 2.04356e+00, 2.96600e-03, 4.76591e-03 
5.03000e-01, -7.15714e-03, -8.81132e-04, 7.20458e-03, -3.77577e-04, 4.93546e-01, 1.35297e+00, 1.29093e-03, 6.48546e-03 
5.04000e-01, -6.82088e-03, -3.42233e-04, 8.17437e-03, 6.69563e-01, 5.89971e-01, 5.51499e-01, 6.84967e-04, 7.10787e-03 
5.05000e-01, -5.81802e-03, 2.98810e-04, 8.30758e-03, 1.30195e+00, 6.88457e-01, -2.75688e-01, 1.39732e-03, 6.37700e-03 
5.06000e-01, -4.21697e-03, 1.03468e-03, 7.62299e-03, 1.83834e+00, 7.69368e-01, -1.04073e+00, 3.14593e-03, 4.58193e-03 
5.07000e-01, -2.14134e-03, 1.83755e-03, 6.22611e-03, 2.22901e+00, 8.13133e-01, -1.66289e+00, 5.22494e-03, 2.44699e-03 
